codigo,cidade_fb,estado_fb,uf_resolvida,cidade_slug
5846,Caxias do Sul,RS,RS,caxias do sul
5847,Sant'Ana do Livramento,RS,RS,sant ana do livramento
5848,Quaraí,RS,RS,quarai
5849,São Francisco de Paula,RS,RS,sao francisco de paula
5850,São Francisco de Paula,RS,RS,sao francisco de paula
5851,São Francisco de Paula,RS,RS,sao francisco de paula
5852,Nova Roma do Sul,RS,RS,nova roma do sul
5853,Santa Tereza,RS,RS,santa tereza
5854,Manoel Viana,RS,RS,manoel viana
5855,Quaraí,RS,RS,quarai
5856,Quaraí,RS,RS,quarai
5857,São Francisco de Assis,RS,RS,sao francisco de assis
5858,São Francisco de Assis,RS,RS,sao francisco de assis
5859,São Pedro do Sul,RS,RS,sao pedro do sul
5860,São Francisco de Paula,RS,RS,sao francisco de paula
5861,Alegrete,RS,RS,alegrete
5862,Iraí,RS,RS,irai
5863,Farroupilha,RS,RS,farroupilha
5864,São Francisco de Assis,RS,RS,sao francisco de assis
5865,Caxias do Sul,RS,RS,caxias do sul
5866,São Francisco de Assis,RS,RS,sao francisco de assis
5867,Torres,RS,RS,torres
5868,São Francisco de Assis,RS,RS,sao francisco de assis
5869,São Francisco de Assis,RS,RS,sao francisco de assis
5870,Córdoba,,,cordoba
5871,Córdoba,,,cordoba
5872,Rio Preto,MG,MG,rio preto
5873,Santiago,RS,RS,santiago
5874,Unistalda,RS,RS,unistalda
5875,Bossoroca,RS,RS,bossoroca
5876,Derrubadas,RS,RS,derrubadas
5877,Vacaria,RS,RS,vacaria
5878,Caxias do Sul,RS,RS,caxias do sul
5879,Santa Rosa de Lima,SC,SC,santa rosa de lima
5880,Cruzeiro,SP,SP,cruzeiro
5881,"Provincia de Chaco, Quitilipi",,,provincia de chaco quitilipi
5882,Urubici,SC,SC,urubici
5883,Osório,RS,RS,osorio
5884,Urubici,SC,SC,urubici
5885,São Bonifácio,SC,SC,sao bonifacio
5886,Urubici,SC,SC,urubici
5887,São Francisco de Paula,RS,RS,sao francisco de paula
5888,São Francisco de Paula,RS,RS,sao francisco de paula
5889,Monte Belo do Sul,RS,RS,monte belo do sul
5890,Antônio Prado,RS,RS,antonio prado
5891,Dom Pedro de Alcântra,RS,RS,dom pedro de alcantra
5892,Corrientes,,,corrientes
5893,Bom Jesus,RS,RS,bom jesus
5894,Campina Grande do Sul,PR,PR,campina grande do sul
5895,Palmeira,PR,PR,palmeira
5896,Águas de São Pedro,SP,SP,aguas de sao pedro
5897,Morretes,PR,PR,morretes
5898,Itapoá,SC,SC,itapoa
5899,Londrina,PR,PR,londrina
5900,Penha,SC,SC,penha
5901,Lavras,MG,MG,lavras
5902,Paranaguá,PR,PR,paranagua
5903,Jaguariaíva,PR,PR,jaguariaiva
5904,Guaratuba,PR,PR,guaratuba
5905,Curitiba,PR,PR,curitiba
5906,Guaratuba,PR,PR,guaratuba
5907,Castro,PR,PR,castro
5908,Matinhos,PR,PR,matinhos
5909,Itapera d'Oeste,PR,PR,itapera d oeste
5910,Águas de Lindóia,SP,SP,aguas de lindoia
5911,Balsa Nova,PR,PR,balsa nova
5912,Tijucas do Sul,PR,PR,tijucas do sul
5913,Navegantes,SC,SC,navegantes
5914,Matinhos,PR,PR,matinhos
5915,Porto União,SC,SC,porto uniao
5916,Sengés,PR,PR,senges
5917,Guaraqueçaba,PR,PR,guaraquecaba
5918,Jaguariaíva,PR,PR,jaguariaiva
5919,Massaranduba,SC,SC,massaranduba
5920,Paranaguá,PR,PR,paranagua
5921,São João do Triunfo,PR,PR,sao joao do triunfo
5922,Garopaba,SC,SC,garopaba
5923,Nova Cantu,PR,PR,nova cantu
5924,São Bento do Sul,SC,SC,sao bento do sul
5925,Colombo,PR,PR,colombo
5926,Nova Cantu,PR,PR,nova cantu
5927,Rio Branco do Sul,PR,PR,rio branco do sul
5928,Tibagi,PR,PR,tibagi
5929,Piraquara,PR,PR,piraquara
5930,Campo Mourão,PR,PR,campo mourao
5931,Terra Rica,PR,PR,terra rica
5932,Terra Rica,PR,PR,terra rica
5933,Piraquara,PR,PR,piraquara
5934,Nova Cantu,PR,PR,nova cantu
5935,Curitiba,PR,PR,curitiba
5936,Antonina,PR,PR,antonina
5937,São Bento do Sul,SC,SC,sao bento do sul
5938,São Bento do Sul,SC,SC,sao bento do sul
5939,São Bento do Sul,SC,SC,sao bento do sul
5940,São Bento do Sul,SC,SC,sao bento do sul
5941,São Bento do Sul,SC,SC,sao bento do sul
5942,São Bento do Sul,SC,SC,sao bento do sul
5943,Morretes,PR,PR,morretes
5944,Balsa Nova,PR,PR,balsa nova
5945,Guaratuba,PR,PR,guaratuba
5946,Piraquara,PR,PR,piraquara
5947,Araucária,PR,PR,araucaria
5948,Colombo,PR,PR,colombo
5949,Coronel Domingos Soares,PR,PR,coronel domingos soares
5950,Porto Amazonas,PR,PR,porto amazonas
5951,Campo Mourão,PR,PR,campo mourao
5952,Touros,RN,RN,touros
5953,São Bento do Sul,SC,SC,sao bento do sul
5954,São Bento do Sul,SC,SC,sao bento do sul
5955,São Bento do Sul,SC,SC,sao bento do sul
5956,São Bento do Sul,SC,SC,sao bento do sul
5957,Mafra,SC,SC,mafra
5958,Paranaguá,PR,PR,paranagua
5959,São Bento do Sul,SC,SC,sao bento do sul
5960,São Bento do Sul,SC,SC,sao bento do sul
5961,Tijucas do Sul,PR,PR,tijucas do sul
5962,Quinta do Sol,PR,PR,quinta do sol
5963,Tomazina,PR,PR,tomazina
5964,Macaúbas,BA,BA,macaubas
5965,Gouveia,MG,MG,gouveia
5966,Bonito,MS,MS,bonito
5967,Garuva,SC,SC,garuva
5968,Porto Seguro,BA,BA,porto seguro
5969,Posse,GO,GO,posse
5970,Piraquara,PR,PR,piraquara
5971,Cerro Azul,PR,PR,cerro azul
5972,Curitiba,PR,PR,curitiba
5973,Piraquara,PR,PR,piraquara
5974,Palhoça,SC,SC,palhoca
5975,Curitiba,PR,PR,curitiba
5976,Guarapuava,PR,PR,guarapuava
5977,Morretes,PR,PR,morretes
5978,Araucária,PR,PR,araucaria
5979,Diamante do Norte,PR,PR,diamante do norte
5980,Paranaguá,PR,PR,paranagua
5981,Miguel Pereira,RJ,RJ,miguel pereira
5982,Lapa,PR,PR,lapa
5983,Matinhos,PR,PR,matinhos
5984,Turvo,PR,PR,turvo
5985,Nazaré,BA,BA,nazare
5986,Urandi,BA,BA,urandi
5987,Coronel Domingos Soares,PR,PR,coronel domingos soares
5988,Turvo,PR,PR,turvo
5989,Prudentópolis,PR,PR,prudentopolis
5990,Campo Largo,PR,PR,campo largo
5991,Antonina,PR,PR,antonina
5992,Ponta Porã,MS,MS,ponta pora
5993,Porto Murtinho,MS,MS,porto murtinho
5994,Piraquara,PR,PR,piraquara
5995,Curitiba,PR,PR,curitiba
5996,Iguatemi,MS,MS,iguatemi
5997,Adrianópolis,PR,PR,adrianopolis
5998,Guaraqueçaba,PR,PR,guaraquecaba
5999,São João d'Aliança,GO,GO,sao joao d alianca
6000,Boquira,BA,BA,boquira
6001,Rio de Contas,BA,BA,rio de contas
6002,São Mateus,ES,ES,sao mateus
6003,Datas,MG,MG,datas
6004,Venda Nova do Imigrante,ES,ES,venda nova do imigrante
6005,Cristalina,GO,GO,cristalina
6006,Nossa Senhora das Graças,PR,PR,nossa senhora das gracas
6007,Arraias,TO,TO,arraias
6008,Antonina,PR,PR,antonina
6009,Vila Bela da Santíssima Trindade,MT,MT,vila bela da santissima trindade
6010,Senador Mourão,MG,MG,senador mourao
6011,São João d'Aliança,GO,GO,sao joao d alianca
6012,Bodoquena,MS,MS,bodoquena
6013,Campo Largo,PR,PR,campo largo
6014,Morretes,PR,PR,morretes
6015,Rio Branco do Sul,PR,PR,rio branco do sul
6016,São José dos Pinhais,PR,PR,sao jose dos pinhais
6017,Piraju,SP,SP,piraju
6018,Rio Branco do Sul,PR,PR,rio branco do sul
6019,Tijucas do Sul,PR,PR,tijucas do sul
6020,Palmeira,PR,PR,palmeira
6021,Palmeira,PR,PR,palmeira
6022,Ponta Grossa,PR,PR,ponta grossa
6023,Barra do Piraí,RJ,RJ,barra do pirai
6024,Cunha,SP,SP,cunha
6025,Passa-Vinte,MG,MG,passa vinte
6026,Barão de Monte Alto,MG,MG,barao de monte alto
6027,Grão Mogol,MG,MG,grao mogol
6028,Paranaguá,PR,PR,paranagua
6029,Pirenópolis,GO,GO,pirenopolis
6030,Capitão Enéas,MG,MG,capitao eneas
6031,Felisberto Caldeira,MG,MG,felisberto caldeira
6032,Antonina,PR,PR,antonina
6033,Couto de Magalhães de Minas,MG,MG,couto de magalhaes de minas
6034,Serro,MG,MG,serro
6035,Curitiba,PR,PR,curitiba
6036,Pratânia,SP,SP,pratania
6037,Cavalcante,GO,GO,cavalcante
6038,Jaboticatubas,MG,MG,jaboticatubas
6039,São Luiz do Paraitinga,SP,SP,sao luiz do paraitinga
6040,Matinhos,PR,PR,matinhos
6041,Antonina,PR,PR,antonina
6042,Paranaguá,PR,PR,paranagua
6043,Castro,PR,PR,castro
6044,Bombinhas,PR,PR,bombinhas
6045,Foz do Iguaçu,PR,PR,foz do iguacu
6046,São José dos Pinhais,PR,PR,sao jose dos pinhais
6047,Cascavel,PR,PR,cascavel
6048,Campo Largo,PR,PR,campo largo
6049,Paranavaí,PR,PR,paranavai
6050,Ibirama,SC,SC,ibirama
6051,Água Fria de Goiás,GO,GO,agua fria de goias
6052,Terra Rica,PR,PR,terra rica
6053,Curitiba,PR,PR,curitiba
6054,Palmeira,PR,PR,palmeira
6055,Porto Murtinho,MS,MS,porto murtinho
6056,Telêmaco Borba,PR,PR,telemaco borba
6057,Cerro Azul,PR,PR,cerro azul
6058,Iaçu,BA,BA,iacu
6059,Campo Mourão,PR,PR,campo mourao
6060,Teodoro Sampaio,SP,SP,teodoro sampaio
6061,Pinhais,PR,PR,pinhais
6062,Rio de Contas,BA,BA,rio de contas
6063,Posse,GO,GO,posse
6064,Teresina de Goiás,GO,GO,teresina de goias
6065,Cuiabá,MT,MT,cuiaba
6066,Mallhada,BA,BA,mallhada
6067,Teodoro Sampaio,SP,SP,teodoro sampaio
6068,Paranaguá,PR,PR,paranagua
6069,Juiz de Fora,MG,MG,juiz de fora
6070,Paranaguá,PR,PR,paranagua
6071,Milagres,BA,BA,milagres
6072,Campina Grande do Sul,PR,PR,campina grande do sul
6073,Botucatu,SP,SP,botucatu
6074,Verê,PR,PR,vere
6075,Porto Murtinho,MS,MS,porto murtinho
6076,Amambai,MS,MS,amambai
6077,Pirapora,MG,MG,pirapora
6078,São Mateus do Sul,PR,PR,sao mateus do sul
6079,São Mateus do Sul,PR,PR,sao mateus do sul
6080,Dourados,MS,MS,dourados
6081,Morretes,PR,PR,morretes
6082,Maringá,PR,PR,maringa
6083,Bonito,MS,MS,bonito
6084,Corinto,MG,MG,corinto
6085,Valença,RJ,RJ,valenca
6086,Cachoeira,BA,BA,cachoeira
6087,Rialma,GO,GO,rialma
6088,Miranda,MS,MS,miranda
6089,Laguna,SC,SC,laguna
6090,Toledo,PR,PR,toledo
6091,Campo Magro,PR,PR,campo magro
6092,Itapoá,SC,SC,itapoa
6093,Coronel Domingos Soares,PR,PR,coronel domingos soares
6094,Campina Grande do Sul,PR,PR,campina grande do sul
6095,Francisco Dumont,MG,MG,francisco dumont
6096,São Luiz do Paraitinga,SP,SP,sao luiz do paraitinga
6097,Urubici,SC,SC,urubici
6098,Licínio de Almeida,BA,BA,licinio de almeida
6099,Cruz das Almas,BA,BA,cruz das almas
6100,Igrapiúna,BA,BA,igrapiuna
6101,Lençois,BA,BA,lencois
6102,Itacaré,BA,BA,itacare
6103,Almadina,BA,BA,almadina
6104,Conceição do Almeida,BA,BA,conceicao do almeida
6105,Rio de Contas,BA,BA,rio de contas
6106,Licínio de Almeida,BA,BA,licinio de almeida
6107,Tomazina,PR,PR,tomazina
6108,Campo do Tenente,PR,PR,campo do tenente
6109,Santa Maria da Vitória,BA,BA,santa maria da vitoria
6110,Gouveia,MG,MG,gouveia
6112,Datas,MG,MG,datas
6113,Coronel Domingos Soares,PR,PR,coronel domingos soares
6114,Alto Paraíso de Goiás,GO,GO,alto paraiso de goias
6115,Curitiba,PR,PR,curitiba
6116,Pontal do Paraná,PR,PR,pontal do parana
6117,Conceição do Mato Dentro,MG,MG,conceicao do mato dentro
6118,Turvo,PR,PR,turvo
6119,Guarapuava,PR,PR,guarapuava
6120,Pedro Leopoldo,MG,MG,pedro leopoldo
6121,Campinas,SP,SP,campinas
6122,Santa Maria da Vitória,BA,BA,santa maria da vitoria
6123,Itaituba,PA,PA,itaituba
6124,Abaíra,BA,BA,abaira
6125,Cascavel,PR,PR,cascavel
6126,Igrapiúna,BA,BA,igrapiuna
6127,Coaraci,BA,BA,coaraci
6128,Ponta de Pedras,PA,PA,ponta de pedras
6129,Entre Rios,BA,BA,entre rios
6130,Santarém,PA,PA,santarem
6131,Abaíra,BA,BA,abaira
6132,Mucugê,BA,BA,mucuge
6133,Rio de Contas,BA,BA,rio de contas
6134,Morro do Chapéu,BA,BA,morro do chapeu
6135,Feira de Santana,BA,BA,feira de santana
6136,Canaã dos Carajás,PA,PA,canaa dos carajas
6137,Feira de Santana,BA,BA,feira de santana
6138,Parauapebas,PA,PA,parauapebas
6139,Porto Seguro,BA,BA,porto seguro
6140,Santo Antônio de Jesus,BA,BA,santo antonio de jesus
6141,Itacambira,MG,MG,itacambira
6142,Casa Nova,BA,BA,casa nova
6143,São Gabriel da Cachoeira,AM,AM,sao gabriel da cachoeira
6144,Itaituba,PA,PA,itaituba
6145,Januária,MG,MG,januaria
6146,Licínio de Almeida,BA,BA,licinio de almeida
6147,Prainha,PA,PA,prainha
6148,Cametá,PA,PA,cameta
6149,Santana do Riacho,MG,MG,santana do riacho
6150,Milagres,BA,BA,milagres
6151,Entre Rios,BA,BA,entre rios
6163,Datas,MG,MG,datas
6153,Monte Alegre,PA,PA,monte alegre
6154,Grajaú,MA,MA,grajau
6155,Lagedo do Tabocal,BA,BA,lagedo do tabocal
6156,Xique-Xique,BA,BA,xique xique
6157,Jacobina,BA,BA,jacobina
6158,MIguel Calmon,BA,BA,miguel calmon
6159,Cafarnaum,BA,BA,cafarnaum
6160,Itaberaba,BA,BA,itaberaba
6161,Miguel Calmon,BA,BA,miguel calmon
6162,Conceição do Almeida,BA,BA,conceicao do almeida
6164,Salvaterra,PA,PA,salvaterra
6165,Humaitá,AM,AM,humaita
6166,Rio de Contas,BA,BA,rio de contas
6167,Jequié,BA,BA,jequie
6168,Jeremoabo,BA,BA,jeremoabo
6169,Mucugê,BA,BA,mucuge
6170,Macaúbas,BA,BA,macaubas
6171,Dom Basílio,BA,BA,dom basilio
6172,Itaité,BA,BA,itaite
6173,Porto Nacional,TO,TO,porto nacional
6174,Morro do Chapéu,BA,BA,morro do chapeu
6175,Barra,BA,BA,barra
6176,Xique-Xique,BA,BA,xique xique
6177,Irecê,BA,BA,irece
6178,Macaúbas,BA,BA,macaubas
6179,Ruy Barbosa,BA,BA,ruy barbosa
6180,Guaratuba,PR,PR,guaratuba
6181,Macaé,RJ,RJ,macae
6182,São Bento do Sul,SC,SC,sao bento do sul
6183,São Bento do Sul,SC,SC,sao bento do sul
6184,São Bento do Sul,SC,SC,sao bento do sul
6185,Curitiba,PR,PR,curitiba
6186,São Bento do Sul,SC,SC,sao bento do sul
6187,São Bento do Sul,SC,SC,sao bento do sul
6188,São Bento do Sul,SC,SC,sao bento do sul
6189,Piraquara,PR,PR,piraquara
6190,São Bento do Sul,SC,SC,sao bento do sul
6191,Londrina,PR,PR,londrina
6192,Castro,PR,PR,castro
6193,Curitiba,PR,PR,curitiba
6194,São Francisco do Sul,PR,PR,sao francisco do sul
6195,Morretes,PR,PR,morretes
6196,Morretes,PR,PR,morretes
6197,Piraquara,PR,PR,piraquara
6198,Piraquara,PR,PR,piraquara
6199,Campo Largo,PR,PR,campo largo
6200,Cerro Azul,PR,PR,cerro azul
6201,Colombo,PR,PR,colombo
6202,Piraquara,PR,PR,piraquara
6203,Santa Teresa,ES,ES,santa teresa
6204,Quatro Barras,PR,PR,quatro barras
6205,Curitiba,PR,PR,curitiba
6206,Piraquara,PR,PR,piraquara
6207,Garopaba,SC,SC,garopaba
6208,Turvo,PR,PR,turvo
6209,Curitiba,PR,PR,curitiba
6210,Paranaguá,PR,PR,paranagua
6211,Curitiba,PR,PR,curitiba
6212,Londrina,PR,PR,londrina
6213,Itapejara d'Oeste,PR,PR,itapejara d oeste
6214,Paranaguá,PR,PR,paranagua
6215,Jesuítas,PR,PR,jesuitas
6216,São Bento do Sul,SC,SC,sao bento do sul
6217,Curitiba,PR,PR,curitiba
6218,Balsa Nova,PR,PR,balsa nova
6219,Pinhais,PR,PR,pinhais
6220,Ponta Grossa,PR,PR,ponta grossa
6221,Matinhos,PR,PR,matinhos
6222,Morretes,PR,PR,morretes
6223,Araucária,PR,PR,araucaria
6224,Campo Alegre,SC,SC,campo alegre
6225,Verê,PR,PR,vere
6226,Honório Serpa,PR,PR,honorio serpa
6227,Coronel Domingos Soares,PR,PR,coronel domingos soares
6228,Prudentópolis,PR,PR,prudentopolis
6229,Almirante Tamandaré,PR,PR,almirante tamandare
6230,Alto Paraná,PR,PR,alto parana
6231,Curitiba,PR,PR,curitiba
6232,Almirante Tamandaré,PR,PR,almirante tamandare
6233,Bonito,PE,PE,bonito
6234,Itaberaba,BA,BA,itaberaba
6235,Mato Rico,PR,PR,mato rico
6236,Campo Mourão,PR,PR,campo mourao
6237,Moreira Sales,PR,PR,moreira sales
6238,Buriti de Goiás,GO,GO,buriti de goias
6239,Nova Roma,GO,GO,nova roma
6240,Campo Mourão,PR,PR,campo mourao
6241,Nova Roma,GO,GO,nova roma
6242,Luziânia,GO,GO,luziania
6243,Paraúna,GO,GO,parauna
6244,Cocos,BA,BA,cocos
6245,Paraúna,GO,GO,parauna
6246,Buriti de Goiás,GO,GO,buriti de goias
6247,Brasília,DF,DF,brasilia
6248,Cocos,BA,BA,cocos
6249,Buriti de Goiás,GO,GO,buriti de goias
6250,Sanclerlândia,GO,GO,sanclerlandia
6251,Paraúna,GO,GO,parauna
6252,Mogi Mirim,SP,SP,mogi mirim
6253,Brasília,DF,DF,brasilia
6254,Brasília,DF,DF,brasilia
6255,Caldas Novas,GO,GO,caldas novas
6256,Vila Boa,GO,GO,vila boa
6257,Mossâmedes,GO,GO,mossamedes
6258,Janaúba,MG,MG,janauba
6259,Belo Horizonte,MG,MG,belo horizonte
6260,Piaçabuçu,AL,AL,piacabucu
6261,Ibateguara,AL,AL,ibateguara
6262,Santa Quitéria do Maranhão,MA,MA,santa quiteria do maranhao
6263,Belo Horizonte,MG,MG,belo horizonte
6264,Belo Horizonte,MG,MG,belo horizonte
6265,Marechal Deodoro,AL,AL,marechal deodoro
6266,Boca da Mata,AL,AL,boca da mata
6267,Piaçabuçu,AL,AL,piacabucu
6268,Piaçabuçu,AL,AL,piacabucu
6269,São Luís do Quitunde,AL,AL,sao luis do quitunde
6270,Penedo,AL,AL,penedo
6271,Piaçabuçu,AL,AL,piacabucu
6272,São Luís do Quitunde,AL,AL,sao luis do quitunde
6273,Marechal Deodoro,AL,AL,marechal deodoro
6274,São José da Laje,AL,AL,sao jose da laje
6275,Campo Mourão,PR,PR,campo mourao
6276,Roncador,PR,PR,roncador
6277,Roncador,PR,PR,roncador
6278,Roncador,PR,PR,roncador
6279,Quebrangulo,AL,AL,quebrangulo
6280,Murici,AL,AL,murici
6281,Arapiraca,AL,AL,arapiraca
6282,Traipu,AL,AL,traipu
6283,Colônia Leopoldina,AL,AL,colonia leopoldina
6284,Santana do Ipanema,AL,AL,santana do ipanema
6285,Palmeira dos Índios,AL,AL,palmeira dos indios
6286,Coruripe,AL,AL,coruripe
6287,Rio Largo,AL,AL,rio largo
6288,Chã Preta,AL,AL,cha preta
6289,Piaçabuçu,AL,AL,piacabucu
6290,Maravilha,AL,AL,maravilha
6291,Guapiara,SP,SP,guapiara
6292,Balsa Nova,PR,PR,balsa nova
6293,Umuarama,PR,PR,umuarama
6294,Macaíba,RN,RN,macaiba
6295,Natal,RN,RN,natal
6296,Serra Negra do Norte,RN,RN,serra negra do norte
6297,Tibau do Sul,RN,RN,tibau do sul
6298,Natal,RN,RN,natal
6299,Campo Mourão,PR,PR,campo mourao
6300,Nísia Floresta,RN,RN,nisia floresta
6301,Macaíba,RN,RN,macaiba
6302,Natal,RN,RN,natal
6303,Doutor Severiano,RN,RN,doutor severiano
6304,Macaíba,RN,RN,macaiba
6305,Macaíba,RN,RN,macaiba
6306,Nísia Floresta,RN,RN,nisia floresta
6307,Monte Belo do Sul,RS,RS,monte belo do sul
6308,Cambará do Sul,RS,RS,cambara do sul
6309,Sant'Ana do Livramento,RS,RS,sant ana do livramento
6310,Moinhos do Sul,RS,RS,moinhos do sul
6311,Caxias do Sul,RS,RS,caxias do sul
6312,Nova Pádua,RS,RS,nova padua
6317,São Mateus do Sul,PR,PR,sao mateus do sul
6314,Itaberaba,BA,BA,itaberaba
6315,Urubici,SC,SC,urubici
6316,Jaquirana,RS,RS,jaquirana
6318,Urubici,SC,SC,urubici
6319,Campo Mourão,PR,PR,campo mourao
6320,Iretama,PR,PR,iretama
6321,Luiziana,PR,PR,luiziana
6322,Candeias do Jamari,RO,RO,candeias do jamari
6323,Machadinho d'Oeste,RO,RO,machadinho d oeste
6324,Candeias do Jamari,RO,RO,candeias do jamari
6325,Cerejeiras,RO,RO,cerejeiras
6326,Cerejeiras,RO,RO,cerejeiras
6327,Campo Novo,RO,RO,campo novo
6328,Itapuã do Oeste.,RP,RP,itapua do oeste
6329,Itapuã do Oeste,RO,RO,itapua do oeste
6330,Praia Grande,SC,SC,praia grande
6331,Lontras,SC,SC,lontras
6332,Nova Prata,RS,RS,nova prata
6333,Imbituba,SC,SC,imbituba
6334,Nova Prata,RS,RS,nova prata
6335,Santa Tereza,RS,RS,santa tereza
6336,Sant'Ana do Livramento,RS,RS,sant ana do livramento
6337,São José dos Ausentes,RS,RS,sao jose dos ausentes
6338,Caçapava do Sul,RS,RS,cacapava do sul
6339,Manoel Viana,RS,RS,manoel viana
6340,Turvo,PR,PR,turvo
6341,Acará,PA,PA,acara
6342,Campo Mourão,PR,PR,campo mourao
6343,Tanque d'Arca,AL,AL,tanque d arca
6344,Paripueira,AL,AL,paripueira
6345,Pires do Rio,GO,GO,pires do rio
6346,Ipameri,GO,GO,ipameri
6347,Araucária,PR,PR,araucaria
6348,Paranaguá,PR,PR,paranagua
6349,Boa Ventura de São Roque,PR,PR,boa ventura de sao roque
6350,Londrina,PR,PR,londrina
6351,Muqui,ES,ES,muqui
6352,Mimoso do Sul,ES,ES,mimoso do sul
6353,Prudentópolis,PR,PR,prudentopolis
6354,São Bernardo do Campo,SP,SP,sao bernardo do campo
6355,Barão de Melgaço,MT,MT,barao de melgaco
6356,Nova Mutum,MT,MT,nova mutum
6357,Lapa,PR,PR,lapa
6358,Campo Largo,PR,PR,campo largo
6359,Orizona,GO,GO,orizona
6360,São Bento do Sul,SC,SC,sao bento do sul
6361,Urataí,GO,GO,uratai
6362,Timóteo,MG,MG,timoteo
6363,Piraquara,PR,PR,piraquara
6364,Morretes,PR,PR,morretes
6365,Coronel Domingos Soares,PR,PR,coronel domingos soares
6366,São Bernardo do Campo,SP,SP,sao bernardo do campo
6367,Barrolândia,TO,TO,barrolandia
6368,Anapu,PA,PA,anapu
6369,São Vicente de Minas,MG,MG,sao vicente de minas
6370,Itutinga,MG,MG,itutinga
6371,Ipueiras,TO,TO,ipueiras
6372,Barra do Garças,MT,MT,barra do garcas
6373,São Bento do Sul,SC,SC,sao bento do sul
6374,Mairinque,SP,SP,mairinque
6375,São Bento do Sul,SC,SC,sao bento do sul
6376,Arraial do Cabo,RJ,RJ,arraial do cabo
6377,São Bento do Sul,SC,SC,sao bento do sul
6378,Uruará,PA,PA,uruara
6379,Bom Retiro,SC,SC,bom retiro
6380,Andradas,MG,MG,andradas
6381,Brasilândia,MS,MS,brasilandia
6382,Campo Mourão,PR,PR,campo mourao
6383,Brasilândia,MS,MS,brasilandia
6384,Campo Mourão,PR,PR,campo mourao
6385,Campo Mourão,PR,PR,campo mourao
6386,Morretes,PR,PR,morretes
6387,Campo Mourão,PR,PR,campo mourao
6388,Bom Jardim da Serra,SC,SC,bom jardim da serra
6389,Imbaú,PR,PR,imbau
6390,Boa Ventura de São Roque,PR,PR,boa ventura de sao roque
6391,Turvo,PR,PR,turvo
6392,Pitanga,PR,PR,pitanga
6393,Murici,AL,AL,murici
6394,Ouro Verde,SP,SP,ouro verde
6395,Penedo,AL,AL,penedo
6396,Paripueira,AL,AL,paripueira
6397,Coruripe,AL,AL,coruripe
6398,Satuba,AL,AL,satuba
6399,Quebrangulo,AL,AL,quebrangulo
6400,São Paulo,SP,SP,sao paulo
6401,Jundiaí,SP,SP,jundiai
6402,Agudos,SP,SP,agudos
6403,Bertioga,SP,SP,bertioga
6404,Iperó,SP,SP,ipero
6405,Santa Helena,PR,PR,santa helena
6406,Toledo,PR,PR,toledo
6407,Marechal Cândido Rondon,PR,PR,marechal candido rondon
6408,Santa Helena,PR,PR,santa helena
6409,Jundiaí,SP,SP,jundiai
6410,Iperó,SP,SP,ipero
6411,Iperó,SP,SP,ipero
6412,Iperó,SP,SP,ipero
6413,Campo Mourão,PR,PR,campo mourao
6414,Rolândia,PR,PR,rolandia
6415,Santa Helena,PR,PR,santa helena
6416,Gonçalves,MG,MG,goncalves
6417,Campinas,SP,SP,campinas
6418,Jundiaí,SP,SP,jundiai
6419,Timburi,SP,SP,timburi
6420,Botucatu,SP,SP,botucatu
6421,Santa Helena,PR,PR,santa helena
6422,Foz do Iguaçu,PR,PR,foz do iguacu
6423,Paranaguá,PR,PR,paranagua
6424,Cachoeiro do Itapemirim,ES,ES,cachoeiro do itapemirim
6425,Linhares,ES,ES,linhares
6426,Linhares,ES,ES,linhares
6472,Linhares,ES,ES,linhares
6428,Quatro Barras,PR,PR,quatro barras
6429,São Carlos,SP,SP,sao carlos
6430,Quatro Barras,PR,PR,quatro barras
6431,Paranaguá,PR,PR,paranagua
6432,Itapoá,SC,SC,itapoa
6433,Campo Magro,PR,PR,campo magro
6434,Paraty,RJ,RJ,paraty
6435,Itamonte,MG,MG,itamonte
6436,Ibitiara,BA,BA,ibitiara
6437,Lapa,PR,PR,lapa
6438,Ubatuba,SP,SP,ubatuba
6439,Ibitiara,BA,BA,ibitiara
6440,Ubatuba,SP,SP,ubatuba
6441,Itamonte,MG,MG,itamonte
6442,Rio do Pires,BA,BA,rio do pires
6443,Analândia,SP,SP,analandia
6444,Cunha,SP,SP,cunha
6445,Cunha,SP,SP,cunha
